loss,acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag
1.6094433069229126,0.19871795177459717,148.1359076499939,False,,,1,75435c91c01a47ddb08481d111db5d4e,2020-12-13_13-27-13,1607866033,148.1359076499939,1898,fa14b89d8e82,172.28.0.2,148.1359076499939,0,1,bd9b2_00004,"4_hidden_act=relu,hidden_dropout_prob=0.3,lr=6.0269e-06,max_seq_length=32"
1.609417200088501,0.20112179219722748,129.7462136745453,False,,,2,75435c91c01a47ddb08481d111db5d4e,2020-12-13_13-29-22,1607866162,277.8821213245392,1898,fa14b89d8e82,172.28.0.2,277.8821213245392,0,2,bd9b2_00004,"4_hidden_act=relu,hidden_dropout_prob=0.3,lr=6.0269e-06,max_seq_length=32"
1.609423041343689,0.19711539149284363,128.8071780204773,False,,,3,75435c91c01a47ddb08481d111db5d4e,2020-12-13_13-31-31,1607866291,406.6892993450165,1898,fa14b89d8e82,172.28.0.2,406.6892993450165,0,3,bd9b2_00004,"4_hidden_act=relu,hidden_dropout_prob=0.3,lr=6.0269e-06,max_seq_length=32"
