loss,acc,time_this_iter_s,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag
1.130326509475708,0.5506410598754883,394.4953348636627,False,,,1,2f65610494ce4fbab0d37dc9b5d91d92,2020-12-14_01-05-55,1607907955,394.4953348636627,2277,558a83bc69cd,172.28.0.2,394.4953348636627,0,1,91eca_00003,"3_batch_size=32,hidden_act=gelu,hidden_dropout_prob=0.1,lr=1.5751e-05,max_seq_length=48"
1.1385736465454102,0.5698717832565308,361.7844326496124,False,,,2,2f65610494ce4fbab0d37dc9b5d91d92,2020-12-14_01-11-57,1607908317,756.2797675132751,2277,558a83bc69cd,172.28.0.2,756.2797675132751,0,2,91eca_00003,"3_batch_size=32,hidden_act=gelu,hidden_dropout_prob=0.1,lr=1.5751e-05,max_seq_length=48"
1.2747434377670288,0.5766025185585022,360.8830418586731,False,,,3,2f65610494ce4fbab0d37dc9b5d91d92,2020-12-14_01-17-58,1607908678,1117.1628093719482,2277,558a83bc69cd,172.28.0.2,1117.1628093719482,0,3,91eca_00003,"3_batch_size=32,hidden_act=gelu,hidden_dropout_prob=0.1,lr=1.5751e-05,max_seq_length=48"
